text,label
강남 세브란스 근처 약 살 수 있는 곳 어디야,1
강남 세브란스 약 사고 싶어,1
강남 세브란스 약 어디서 사?,1
강남 세브란스 약 어디서 사냐고 물었다.,1
강남 세브란스 근처에서 약 사려면 어디로 가야해?,1
남산타워 약 살 수 있는 곳 알려줄래?,1
남산타워 근처 어디서 약 살 수 있어?,1
남산타워 근처 약 살 수 있는 곳 어디야,1
남산타워에서 약 사고 싶어,1
남산타워에서 약 어디서 사?,1
남산타워에서 약 어디서 사냐고 물었다.,1
남산타워 근처에서 약 사려면 어디로 가야해?,1
명동에 약 살 수 있는 곳 알려줄래?,1
명동에 어디서 약 살 수 있어?,1
명동에 근처 약 살 수 있는 곳 어디야,1
명동에 약 사고 싶어,1
명동에 약 어디서 사?,1
명동에 약 어디서 사냐고 물었다.,1
명동에 근처에서 약 사려면 어디로 가야해?,1
충무로 약 살 수 있는 곳 알려줄래?,1
충무로 어디서 약 살 수 있어?,1
충무로 근처 약 살 수 있는 곳 어디야,1
충무로 약 사고 싶어,1
충무로 약 어디서 사?,1
충무로 약 어디서 사냐고 물었다.,1
충무로 근처에서 약 사려면 어디로 가야해?,1
사당 약 살 수 있는 장소 알려줄래?,1
사당 어디서 약품 살 수 있어?,1
사당 근처 약품 살 수 있는 곳 어디야,1
사당에서 약품 사고 싶어,1
사당에서  약품 어디서 사?,1
사당에서  약품 어디서 사냐고 물었다.,1
사당 근처에서 약품 사려면 어디로 가야해?,1
김포 약품 살 수 있는 곳 알려줄래?,1
김포 어디서 약품 살 수 있어?,1
김포 근처 약품 살 수 있는 곳 어디야,1
김포에서 약품 사고 싶어,1
김포에서 약품 어디서 사?,1
김포에서 약품 어디서 사냐고 물었다.,1
김포 근처에서 약 사려면 어디로 가야해?,1
구로 디지털 단지 탁센스 살 수 있는 곳 알려줄래?,1
구로 디지털 단지 어디서 탁센스 살 수 있어?,1
구로 디지털 단지 근처 탁센스 살 수 있는 곳 어디야,1
구로 디지털 단지에서 탁센스 사고 싶어,1
구로 디지털 단지에서 탁센스 어디서 사?,1
구로 디지털 단지에서 탁센스 어디서 사냐고 물었다.,1
구로 디지털 단지 근처에서 탁센스 사려면 어디로 가야해?,1
가로수길 아타칸 살 수 있는 곳 알려줄래?,1
가로수길 어디서 아타칸 살 수 있어?,1
가로수길 근처 아타칸 살 수 있는 곳 어디야,1
가로수길에서 아타칸 사고 싶어,1
가로수길에서 아타칸어디서 사?,1
가로수길에서 아타칸 어디서 사냐고 물었다.,1
가로수길 근처에서 아타칸 사려면 어디로 가야해?,1
신세계백화점 코자 살수 있는 곳 알려줄래?,1
신세계백화점 어디서 코자 살 수 있어?,1
신세계백화점 근처 코자 살 수 있는 곳 어디야,1
신세계백화점에서 코자 사고 싶어,1
신세계백화점에서 코자 어디서 사?,1
신세계백화점에서 코자 어디서 사냐고 물었다.,1
신세계백화점 근처에서 코자 사려면 어디로 가야해?,1
삼선교 디오메 살 수 있는 곳 알려줄래?,1
삼선교 어디서 디오메 살 수 있어?,1
삼선교 근처 디오메 살 수 있는 곳 어디야,1
삼선교에서 디오메 사고 싶어,1
삼선교에서 디오메 어디서 사?,1
삼선교에서 디오메 어디서 사냐고 물었다.,1
삼선교 근처에서 디오메 사려면 어디로 가야해?,1
길음동 근처 약국 알려줘,1
파주시청 약국 추천해줘,1
여의도 주변의 약국 알려줘,1
길음동 주변 약국 추천해줘,1
파주시청 근처 약국 알려줘,1
강원도 영월 약국 알려줘,1
강원도 홍천 근처 약국 위치 알려줘,1
춘천 주변 약국 목록 알려줘,1
춘천 근처 약국 알려줘,1
춘천 근처 약국 추천해줘,1
춘천 거리에 있는 약국 알려줘,1
서울대입구 근처 약국 알려줘,1
설입 9번 출구 근처 약국 알려줘,1
성수역 주변 약국 알려줘,1
잠실역 근처 약국 추천해줘,1
군산시청 앞에 있는 약국 알려줘,1
한강공원 근처 약국 알려줘,1
망원시장 주변 약국 알려줘,1
홍은동 가장 가까운 약국 알려줘,1
홍은동 가장 가까운 약국 알려줘,1
홍은동 가장 가까운 약국 알려줘,1
연희동 제일 가까운 약국 알려줘,1
연희동 제일 가까운 약국 추천해줘,1
연희동 제일 가까운 알려줘,1
시흥 주변 약국 알려줘,1
근처 약국 위치 알려주세요,1
근처 약국 알려주세요,1
내 주변 약국 어디있는지 알려줘,1
내 주변 약국 어디에 있어?,1
성북구 약국 알려줄래?,1
아 영등포구 약국 위치 알려줄래?,1
시흥 근처 약국이 어디에 있니?,1
시흥 근처 약국이 어디 있어?,1
시흥 근처 약국 좀 알려주세요,1
시흥 약국 추천해줘,1
스타필드 근처 약국 알고 싶어,1
스타필드 약국 알고 싶어,1
스타필드 주변 약국 알고 싶어,1
스타필드 주변 약국 알 수 있을까?,1
안성 주변 약국 알 수 있을까?,1
안성 약국 추천 해주세요,1
중앙대 근처 약국 추천해주세요,1
태릉입구 동교동 약국 알려주라,1
태릉입구 동교동에 있는 약국 알려줘,1
태릉입구 서교동에 있는 약국 어디 있니,1
태릉입구 서교동 약국 어디 있니?,1
태릉입구 서교동 약국 알려주라,1
화랑대역 약국 알고 싶다,1
약 어디서 살 수 있니?,1
주변에서 약 살 수 있는 곳 알려줘,1
약국이 알고 싶다,1
약국이 어디에 있는지 알고 싶어요,1
약국 위치 알고 싶습니다,1
약국 위치 알려저,1
약국 알려줘,1
약국 추천해줘,1
약국 알려주라,1
포천 약국 알려줘,1
포천 쪽 약국 알려줘,1
포천 부근 약국 알려줄래?,1
포천 주변 약국 알려주세요,1
포천 약국이 알고 싶어,1
포천이랑 가까운 약국 알고 싶어,1
포천이랑 가까운 약국 원해,1
포천 가까운 약국 알려줘,1
가오리랑 가까운 약국 알려주라,1
가오리랑 가까운 약국 알려주라,1
가오리 부근 약국 알려주세요,1
연남 약국 위치 알려주세요,1
연남 약국 어디에 있니?,1
연남 약국 어디쯤 있어?,1
연남대학교 약국 어디 있어?,1
마포구 약국 추천해줘,1
한양대학교 주변 약국은 어디에 있을까요?,1
내 주변 약국 알려줘,1
주변 약국 알려줘,1
근처 약국 알려줘,1
근처 약국 위치 알려줘,1
주변 약국 위치 알려줘,1
주변 약국 알려주라,1
주변 약국 위치 알려주라,1
주변 약국 위치 부탁드립니다,1
롯데타워 근처 약국 위치 알려주세요,1
롯데타워 약국 알려주세요,1
충정로 약국 알려주세요,1
충정로 약국 부탁드립니다,1
충정로입구역 근처 약국 위치 부탁드려요,1
상상마당 주변 약국 알려줘,1
나와 제일 가까운 약국 알려줘,1
나와 제일 가까운 약국 위치 알려줘,1
제일 가까운 약국 알려줘,1
제일 가까운 약국 위치 알려줘,1
제일 가까운 약국 추천해줘,1
제일 가까운 약국 알고 싶어,1
가까운 약국 추천해줘.,1
가까운 약국 알려줄래?,1
최단거리 약국 알고 싶어.,1
푸켓에서 제일 가까운 약국 알려줘.,1
부산에서 가장 가까운 약국 알려줄래?,1
을지로 근처 병원 알려줘,2
을지로 내과 추천해줘,2
을지로 주변에 내과 알려줘,2
을지로 주변 내과 추천해줘,2
정릉 근처 가정의학과 알려줘,2
정릉 주변의 가정의학과 추천해줘,2
정릉 근처 치과 알려줘,2
봉은사로 주변 가정의학과 목록 알려줘,2
봉은사로 근처 병원 알려줘,2
봉은사로 근처 가정의학과 병원 추천해줘,2
봉은사로 거리에 있는 가정의학과 알려줘,2
봉은사로  근처 가정의학과 알려줘,2
홍입 9번 출구 근처 가정의학과 알려줘,2
미아사거리 주변 병원 알려줘,2
미아사거리 근처 가정의학과 추천해줘,2
홍입 9번 출구 내과 알려줘,2
여의도 근처 산부인과 알려줘,2
여의도 주변 산부인과 알려줘,2
용산구 이촌동 산부인과 알려줘,2
용산구 이촌동 근처 산부인과 알려줘,2
동작구 상도동 주변 산부인과 알려줘,2
동작구 상도동 근처 산부인과 알려줘,2
동작구 상도동 산부인과 추천해줘,2
상서역 소아청소년과 알려줘,2
지금 연 성수 소아청소년과 병원 알려줘,2
근처 병원 위치 알려주세요,2
근처 병원 알려주세요,2
내 주변 병원 어디있는지 알려줘,2
내 주변 병원 어디에 있어?,2
성북구 병원 알려줄래?,2
아 성북구 병원 위치 알려줄래?,2
군포 근처 소아청소년과 어디에 있니?,2
군포 근처 소아청소년과 어디 있어?,2
군포 근처 소아청소년과 좀 알려주세요,2
군포 소아청소년과 추천해줘,2
대구 근처 소아청소년과 병원 알고 싶어,2
대구 병원 소아청소년과 알고 싶어,2
구미 주변 소아청소년과 병원 알고 싶어,2
나주 주변 소아청소년과 병원 알 수 있을까?,2
순천 주변 감염내과 병원 알 수 있을까?,2
합정 병원 감염내과 추천 해주세요,2
월드컵 경기장 근처 병원 추천해주세요,2
강북구 삼양동 병원 알려주라,2
강북구 삼양동에 있는 병원 알려줘,2
강북구 삼양동에 있는 병원 어디 있니,2
동대문구 청량리동 병원 어디 있니?,2
동대문구 청량리동 병원 알려주라,2
병원 알고 싶다,2
병원이 알고 싶다,2
병원이 어디에 있는지 알고 싶어요,2
병원 위치 알고 싶습니다,2
병원 위치 알려저,2
병원 알려줘,2
병원 추천해줘,2
병원 알려주라,2
홍익대 병원 알려줘,2
병원,2
월드컵 경기장 쪽 응급의학과 알려줘,2
월드컵 경기장 부근 응급의학과 알려줄래?,2
월드컵 경기장 주변 응급의학과 알려주세요,2
월드컵 경기장 응급의학과 알고 싶어,2
보문역이랑 가까운 응급의학과 알고 싶어,2
보문역이랑 가까운 응급의학과 원해,2
보문역 가까운 응급의학과 알려줘,2
고척돔과 가까운 응급의학과 알려주라,2
고척돔이랑 가까운 응급의학과 알려주라,2
고척돔 부근 감염내과 병원 알려주세요,2
수원화성 감염내과 위치 알려주세요,2
수원화성 감염내과 어디에 있니?,2
수원화성 감염내과 어디쯤 있어?,2
홍익대학교 감염내과 어디 있어?,2
마포구  흉부외과 천해줘,2
의정부 주변 흉부외과 어디에 있을까요?,2
내 주변 흉부외과 알려줘,2
주변 한의원 알려줘,2
근처 한의원 알려줘,2
근처 한의원 위치 알려줘,2
주변 한의원 위치 알려줘,2
주변 한의원 알려주라,2
주변 한의원 위치 알려주라,2
주변 한의원 위치 부탁드립니다,2
동두천 근처 병원 위치 알려주세요,2
동두천 병원 알려주세요,2
연대 흉부외과 알려주세요,2
연대 흉부외과 부탁드립니다,2
연대 근처 흉부외과 위치 부탁드려요,2
상상마당 주변 병원 알려줘,2
나와 제일 가까운 병원 알려줘,2
나와 제일 가까운 병원 위치 알려줘,2
제일 가까운 흉부외과 알려줘,2
제일 가까운 병원 위치 알려줘,2
제일 가까운 병원 추천해줘,2
제일 가까운 병원 알고 싶어,2
가까운 신경정신과 추천해줘,2
가까운 신경정신과 알려줘 ,2
최단거리 신경정신과 알려줘,2
상수역에서 제일 가까운 신경정신과 알려줘,2
성균관대학교에서 가장 가까운 신경정신과 알려줘,2
근처 신경 정신과 위치 알려주세요,2
근처 신경 정신과 알려주세요,2
내 주변 신경 정신과 어디있는지 알려줘,2
내 주변 응급실 어디에 있어?,2
마포구 응급실 알려줄래?,2
아 홍대 응급실 위치 알려줄래?,2
대학로 근처 응급실이 어디에 있니?,2
대학로 근처 응급실이 어디 있어?,2
대학로 근처 응급실 좀 알려주세요,2
대학로 응급실 추천해줘,2
혜화 근처 대학병원 알고 싶어,2
혜화 대학병원 알고 싶어,2
혜화 주변 대학병원  알고 싶어,2
혜화 주변 대학병원 알 수 있을까?,2
이화동 주변 대학병원 알 수 있을까?,2
이화동 대학병원 추천 해주세요,2
이화동 근처 대학병원 추천해주세요,2
동대문구 창신동 대학병원 알려주라,2
동대문구 창신동에 있는 소아과 알려줘,2
동대문구 창신동에 있는 소아과 어디 있니,2
동대문구 창신동 소아과 어디 있니?,2
동대문구 창신동 소아과 알려주라,2
소아과 알고 싶다,2
정형외과가 어디에 있는지 알고 싶어요,2
정형외과 위치 알고 싶습니다,2
정형외과 위치 알려저,2
정형외과 알려줘,2
정형외과 추천해줘,2
정형외과 알려주라,2
홍익대 소아과 알려줘,2
내과,2
광장시장 쪽 암병원 알려줘,2
광장시장 부근  암병원 알려줄래?,2
광장시장 주변 암병원 알려주세요,2
광장시장 암병원 알고 싶어,2
목동이랑 가까운 암병원 알고 싶어,2
목동이랑 가까운 암 병원 원해,2
목동 가까운 암 병원 알려줘,2
천안과 가까운 암 병원 알려주라,2
천안이랑 가까운 암 병원 알려주라,2
천안 부근 정신건강의학과 알려주세요,2
광명시 정신건강의학과 위치 알려주세요,2
광명시 정신건강의학과 어디에 있니?,2
광명시 정신건강의학과 어디쯤 있어?,2
북서울꿈의숲 정신건강의학과 어디 있어?,2
북서울꿈의숲 정신건강의학과 추천해줘,2
북서울꿈의숲 주변 정신건강의학과는 어디에 있을까요?,2
내 주변 정신건강 의학과 알려줘,2
주변 정신건 강의학과 알려줘,2
근처 정신건 강의학과 알려줘,2
근처 정신건 강의학과 위치 알려줘,2
주변 정신건 강의학과 위치 알려줘,2
주변 정신건 강의학과 알려주라,2
주변 정신건 강의학과 위치 알려주라,2
주변 정신건 강의학과 위치 부탁드립니다,2
북서울꿈의숲 근처 신경과 위치 알려주세요,2
북서울꿈의숲 신경과 알려주세요,2
길음뉴타운 신경과 알려주세요,2
길음뉴타운 신경과 부탁드립니다,2
길음뉴타운 근처 신경과 위치 부탁드려요,2
상상마당 주변 내과 알려줘,2
나와 제일 가까운 신경과 알려줘,2
나와 제일 가까운 신경과 위치 알려줘,2
제일 가까운 심장내과 알려줘,2
제일 가까운 심장내과 위치 알려줘,2
제일 가까운 심장내과 추천해줘,2
제일 가까운 심장내과 알고 싶어,2
가까운 심장 내과 추천해줘,2
가까운 심장 내과 알려줘 ,2
최단거리 심장 내과 알려줘,2
상수역에서 제일 가까운 병리과 알려줘,2
길음동에서 가장 가까운 병리과 알려줘,2
근처 병리과 위치 알려주세요,2
근처 병리과 알려주세요,2
내 주변 병리과 어디있는지 알려줘,2
내 주변 병리과 어디에 있어?,2
금릉역 이비인후과 알려줄래?,2
아 손상역 이비인후과 위치 알려줄래?,2
삼청동 근처 영상의학과 어디에 있니?,2
삼청동 근처 영상의학과 어디 있어?,2
삼청동 근처 이비인후과 좀 알려주세요,2
삼청동 영상의학과 추천해줘,2
안국역 근처 영상의학과 알고 싶어,2
안국역 이비인후과 알고 싶어,2
국립현대미술관 주변 성형외과 알고 싶어,2
국립현대미술관 주변 성형외과 알 수 있을까?,2
국립현대미술관 주변 성형외과 알 수 있을까?,2
국립현대미술관 피부과 추천 해주세요,2
국립현대미술관 근처 피부과 추천해주세요,2
동부이촌동 피부과 알려주라,2
동부이촌동에 있는 피부과 알려줘,2
동부이촌동에 있는 피부과 어디 있니,2
동부이촌동 통증의학과 어디 있니?,2
동부이촌동 통증의학과 알려주라,2
가정의학과 알고 싶다,2
가정의학과가 알고 싶다,2
가정의학과가 어디에 있는지 알고 싶어요,2
가정의학과 위치 알고 싶습니다,2
가정의학과과 위치 알려저,2
가정의학과과 알려줘,2
가정의학과과 추천해줘,2
가정의학과과 알려주라,2
헌법재판소 한의원 알려줘,2
헌법재판소 한의원,2
헌법재판소 쪽 한의원 알려줘,2
헌법재판소 부근 한의원 알려줄래?,2
대법원 주변 한의원 알려주세요,2
대법원 이비인후과이 알고 싶어,2
대법원이랑 가까운 한방병원 알고 싶어,2
대법원이랑 가까운 한방병원 원해,2
대법원 가까운 한방병원 알려줘,2
피맛골과 가까운 한방병원 알려주라,2
피맛골이랑 가까운 한방병원 알려주라,2
피맛골 부근 한방병원 알려주세요,2
광화문 한방 병원 위치 알려주세요,2
광화문 한방 병원 어디에 있니?,2
광화문 한방 병원 어디쯤 있어?,2
종암동 한방 병원 어디 있어?,2
마포구 한방 병원 추천해줘,2
홍익대학교 주변 한방병원는 어디에 있을까요?,2
내 주변 이비인후과 알려줘,2
주변 산부인과 알려줘,2
근처 산부인과 알려줘,2
근처 산부인과 위치 알려줘,2
주변 산부인과 위치 알려줘,2
주변 산부인과 알려주라,2
주변 산부인과 위치 알려주라,2
주변 산부인과 위치 부탁드립니다,2
문래동 근처 정형외과 위치 알려주세요,2
문래동 이비인후과 알려주세요,2
양양 정형외과 알려주세요,2
양양 정형외과 부탁드립니다,2
양양 근처 이비인후과 위치 부탁드려요,2
상상마당 주변 이비인후과 알려줘,2
나와 제일 가까운 이비인후과 알려줘,2
나와 제일 가까운 이비인후과 위치 알려줘,2
제일 가까운 비뇨기과 알려줘,2
제일 가까운 비뇨기과 위치 알려줘,2
제일 가까운 비뇨기과 추천해줘,2
제일 가까운 비뇨기과 알고 싶어,2
가까운 비뇨기과 추천해줘,2
가까운 비뇨기과 알려줘 ,2
최단거리 비뇨기과과알려줘,2
을지로4가에서 제일 가까운 안과 알려줘,2
을지로4가에서 가장 가까운 안과 알려줘,2
근처 치과 위치 알려주세요,2
근처 치과 알려주세요,2
내 주변 치과 어디있는지 알려줘,2
내 주변 치과 어디에 있어?,2
을지로4가 치과 알려줄래?,2
을지로4가 치과 위치 알려줄래?,2
창동 근처 치과이 어디에 있니?,2
창동 근처 치과이 어디 있어?,2
창동 근처 치과 좀 알려주세요,2
창동 치과 추천해줘,2
오이도 근처 치과 알고 싶어,2
오이도 치과 알고 싶어,2
홍대입구 주변 치과 알고 싶어,2
인천 주변 치의학과 알 수 있을까?,2
인천 주변 치의학과 알 수 있을까?,2
인천 치과 추천 해주세요,2
청라 근처 치과 추천해주세요,2
성남시 서현동 치과 알려주라,2
성남시 서현동에 있는 치과 알려줘,2
성남시 서현동에 있는 치과 어디 있니,2
분당 치과 어디 있니?,2
분당 치과 알려주라,2
응급실 알고 싶다,2
응급실이 알고 싶다,2
응급실가 어디에 있는지 알고 싶어요,2
응급실 위치 알고 싶습니다,2
응급실 위치 알려저,2
응급실 알려줘,2
응급실 추천해줘,2
응급실 알려주라,2
홍익대 치과 알려줘,2
치과,2
국방부 쪽 치과 알려줘,2
국방부 부근 치과 알려줄래?,2
국방부 주변 치과 알려주세요,2
국방부 치과이 알고 싶어,2
숙대입구역이랑 가까운 치과 알고 싶어,2
숙대입구역이랑 가까운 치과 원해,2
숙대입구역 가까운 치과 알려줘,2
회현역과 가까운 치과 알려주라,2
회현역이랑 가까운 치과 알려주라,2
회현역 부근 치과 알려주세요,2
삼각지 흉부외과 위치 알려주세요,2
삼각지 흉부외과 어디에 있니?,2
삼각지 흉부외과 어디쯤 있어?,2
삼각지 흉부외과 어디 있어?,2
삼각지 치과 추천해줘,2
이촌 주변 치과은 어디에 있을까요?,2
내 주변 치과 알려줘,2
주변 외상센터 알려줘,2
근처 외상센터 알려줘,2
근처 외상센터 위치 알려줘,2
주변 외상센터 위치 알려줘,2
주변 외상센터 알려주라,2
주변 외상센터 위치 알려주라,2
주변 외상센터 위치 부탁드립니다,2
이촌 근처 치과 위치 알려주세요,2
이촌 치과 알려주세요,2
아이파크몰 치과 알려주세요,2
아이파크몰 치과 부탁드립니다,2
아이파크몰 근처 치과 위치 부탁드려요,2
상상마당 주변 치과 알려줘,2
나와 제일 가까운 소아과 알려줘,2
나와 제일 가까운 소아과 위치 알려줘,2
제일 가까운 국군 병원 알려줘,2
제일 가까운 국군 병원 위치 알려줘,2
제일 가까운 국군 병원 추천해줘,2
제일 가까운 국군 병원 알고 싶어,2
가까운 치과 추천해줘,2
가까운 치과 알려줘 ,2
최단거리 치과 알려줘,2
상수역에서 제일 가까운 치과 알려줘,2
홍익대학교에서 가장 가까운 치과 알려줘,2
근처 안과 위치 알려주세요,2
근처 안과 알려주세요,2
내 주변 안과 어디있는지 알려줘,2
내 주변 안과 어디에 있어?,2
마포구 안과 알려줄래?,2
아 홍대 안과 위치 알려줄래?,2
김포 현대아울렛 근처 안과는 어디에 있니?,2
김포 현대아울렛 근처 안과는 어디 있어?,2
김포 현대아울렛 근처 안과 좀 알려주세요,2
김포 현대아울렛 안과 추천해줘,2
혜화동 근처 안과 알고 싶어,2
혜화동 안과 알고 싶어,2
마로니에 공원 주변 안과 알고 싶어,2
마로니에 공원 주변 안과 알 수 있을까?,2
마로니에 공원 주변 안과 알 수 있을까?,2
마로니에 공원 안과 추천 해주세요,2
마로니에 공원 근처 안과 추천해주세요,2
망원 한강 공원 안과 알려주라,2
망원 한강 공원에 있는 안과 알려줘,2
망원 한강 공원에 있는 안과 어디 있니,2
63빌딩 안과 어디 있니?,2
63빌딩 안과 알려주라,2
소화기센터 알고 싶다,2
소화기센터가 알고 싶다,2
소화기센터가 어디에 있는지 알고 싶어요,2
소화기센터 위치 알고 싶습니다,2
소화기센터 위치 알려저,2
소화기센터 알려줘,2
소화기센터 추천해줘,2
소화기센터 알려주라,2
홍익대 안과 알려줘,2
안과,2
63빌딩 쪽 안과 알려줘,2
63빌딩 부근 안과 알려줄래?,2
63빌딩 주변 안과 알려주세요,2
안과가 알고 싶어,2
송천동이랑 가까운 호흡기센터 알고 싶어,2
송천동이랑 가까운 호흡기센터 원해,2
송천동 가까운 안과 알려줘,2
미아역과 가까운 안과 알려주라,2
미아역이랑 가까운 안과 알려주라,2
미아역 부근 안과 알려주세요,2
동대문역사공원 심장센터 위치 알려주세요,2
동대문역사공원 심장센터 어디에 있니?,2
동대문역사공원 심장센터 어디쯤 있어?,2
ddp 심장센터 어디 있어?,2
ddp 심장센터 추천해줘,2
ddp 주변 안과는 어디에 있을까요?,2
내 주변 안과 알려줘,2
주변 뇌혈관 센터 알려줘,2
근처 뇌혈관 센터 알려줘,2
근처 뇌혈관 센터 위치 알려줘,2
주변 뇌혈관 센터 위치 알려줘,2
주변 뇌혈관 센터 알려주라,2
주변 뇌혈관 센터 위치 알려주라,2
주변 뇌혈관 센터 위치 부탁드립니다,2
남대문 근처 안과 위치 알려주세요,2
남대문 안과 알려주세요,2
홍대 내혈관센터 알려주세요,2
홍대 내혈관센터 부탁드립니다,2
ddp 근처 재활 센터 위치 부탁드려요,2
ddp 주변 재활 센터 알려줘,2
나와 제일 가까운 재활센터 알려줘,2
나와 제일 가까운 재활센터 위치 알려줘,2
제일 가까운 안과 알려줘,2
제일 가까운 안과 추천해줘,2
가까운 안과 추천해줘,2
가까운 안과 알려줘 ,2
최단거리 안과 알려줘,2
상수역에서 제일 가까운 안과 알려줘,2
홍익대학교에서 가장 가까운 안과 알려줘,2
주변 외과 알려줘,2
근처 외과 알려줘,2
근처 외과 위치 알려줘,2
주변 외과 위치 알려줘,2
주변 외과 알려주라,2
주변 외과 위치 알려주라,2
주변 외과 위치 부탁드립니다,2
숭례문 근처 외과 위치 알려주세요,2
숭례문 외과 알려주세요,2
잠실 재활 센터 알려주세요,2
잠실 재활 센터 부탁드립니다,2
주변 재활 센터 알려줘,2
근처 재활 센터 알려줘,2
근처 난임센터 위치 알려줘,2
주변 난임센터 위치 알려줘,2
주변 난임센터 알려주라,2
주변 난임센터 위치 알려주라,2
주변 난임센터 위치 부탁드립니다,2
방이동 근처 치과 위치 알려주세요,2
방이동 치과 알려주세요,2
홍대 치과 알려주세요,2
홍대 치과 부탁드립니다,2
주변 난임 센터 알려줘,2
근처 난임 센터 알려줘,2
근처 난임 센터 위치 알려줘,2
주변 관절 병원 위치 알려줘,2
주변 관절 병원 알려주라,2
주변 관절 병원 위치 알려주라,2
주변 관절 병원 위치 부탁드립니다,2
섬진강 근처 정신과 위치 알려주세요,2
섬진강 정신과 알려주세요,2
홍대 관절병원 알려주세요,2
홍대 관절병원 부탁드립니다,2
홍대 관절병원 부탁드립니다,2
주변 관절병원 알려줘,2
근처 건강검진병원 알려줘,2
근처 건강검진병원 위치 알려줘,2
주변 건강검진병원 위치 알려줘,2
주변 건강검진병원 알려주라,2
주변 응급실 위치 알려주라,2
주변 응급실 위치 부탁드립니다,2
임진각 근처 응급실 위치 알려주세요,2
임진각 응급실 알려주세요,2
북한 응급실 알려주세요,2
북한 응급실 부탁드립니다,2
북한 소아과 알려주세요,2
평양 소아과 부탁드립니다,2
평양 소아과 부탁드립니다,2
주변 소아과 알려줘,2
근처 소아과 알려줘,2
근처 피부과 위치 알려줘,2
주변 피부과 위치 알려줘,2
주변 피부과 알려주라,2
주변 피부과 위치 알려주라,2
주변 피부과 위치 부탁드립니다,2
이부프로펜의 부작용은 무엇인가요?,3
아세틸살리실산의 부작용이 뭐야?,3
아세트아미노펜의 부작용 알려줄래?,3
세레콕시브의 부작용 알려줘.,3
스트렙실의 부작용이 어떻게 돼?,3
오르리스타트의 부작용에 대해 설명해줄래?,3
이가탄의 부작용에 대해 설명해줘.,3
영양제의 어떤 부작용이 있을까?,3
A의 부작용에 대해 알고 싶어.,3
B의 부작용에 대해서 궁금해.,3
C의 부작용은 어떤 것이 있을까?,3
가의 부작용에 대해 알려줘.,3
나의 부작용에 대해서 알려주세요.,3
다의 부작용에 대해서 알려주라.,3
라의 부작용에 대한 질문.,3
마의 부작용은?,3
바의 부작용이 뭐야?,3
항생제 부작용,3
사을 먹었을 때 생길 수 있는 문제가 뭐야?,3
아을 먹었을 때 생길 수 있는 문제를 알려줄래?,3
자을 먹었을 때 생길 수 있는 문제를 알려줘.,3
차을 먹었을 때 생길 수 있는 문제가 어떻게 돼?,3
카을 먹었을 때 생길 수 있는 문제에 대해 설명해줄래?,3
타을 먹었을 때 생길 수 있는 문제에 대해 설명해줘.,3
파을 먹었을 때 생길 수 있는 문제는 어떤 것이 있을까?,3
하을 먹었을 때 어떤  문제가 발생할까?,3
타이레놀을 먹었을 때 생길 수 있는 문제에 대해 알고 싶어.,3
이부프로펜 부작용은 무엇인가요?,3
이지엔 부작용이 뭐야?,3
아스피린 부작용 알려줄래?,3
알보칠 부작용 알려줘.,3
타미플루 부작용이 어떻게 돼?,3
엘리멘탈 부작용에 대해 설명해줄래?,3
콜대원 부작용에 대해 설명해줘.,3
스타벅스 어떤 부작용이 있을까?,3
이부프로펜 부작용에 대해 알고 싶어.,3
C 부작용에 대해서 궁금해.,3
D 부작용은 어떤 것이 있을까?,3
E 부작용에 대해 알려줘.,3
F 부작용에 대해서 알려주세요.,3
g 부작용에 대해서 알려주라.,3
포리버연질캡슐 부작용에 대한 질문.,3
마그온플러스연질캡슐 부작용은?,3
서큐실산정 부작용이 뭐야?,3
듀카브플러스정 부작용 알려줘,3
페노제티브정 부작용이 궁금해,3
이부브롬 부작용,3
페낙손정 먹었을 때 생길 수 있는 문제가 뭐야?,3
라베콤비정 먹었을 때 생길 수 있는 문제를 알려줄래?,3
에페신에이스 먹었을 때 생길 수 있는 문제를 알려줘.,3
디에논 먹었을 때 생길 수 있는 문제가 어떻게 돼?,3
한림디스트 먹었을 때 생길 수 있는 문제에 대해 설명해줄래?,3
지엘디에노게스트 먹었을 때 생길 수 있는 문제에 대해 설명해줘.,3
비디엠 먹었을 때 생길 수 있는 문제는 어떤 것이 있을까?,3
엑스키비티 먹었을 때 어떤  문제가 발생할까?,3
알진텍정 먹었을 때 생길 수 있는 문제에 대해 알고 싶어.,3
이부프로펜의 부작용 알려줘,3
아세틸살리실산의 부작용이 뭔지 알려줘?,3
아세트아미노펜의 부작용 알려줄래?,3
세레콕시브의 부작용 알려줘.,3
스트렙실의 부작용이 어떻게 되는지 알려줘,3
오르리스타트의 부작용에 대해 설명해줄래?,3
이가탄의 부작용에 대해 알려줘.,3
영양제의 어떤 부작용이 있을지 알려줄래?,3
A의 부작용에 대해 알고 싶어.,3
B의 부작용에 대해서 알려줘.,3
C의 부작용은 어떤 것이 있을까?,3
가의 부작용에 대해 알려줘.,3
나의 부작용에 대해서 알려주세요.,3
다의 부작용에 대해서 알려주라.,3
마의 부작용은?,3
바의 부작용이 뭐야?,3
항생제 부작용,3
사을 먹었을 때 생길 수 있는 문제가 뭔지 알려줘?,3
아을 먹었을 때 생길 수 있는 문제를 알려줄래?,3
자을 먹었을 때 생길 수 있는 문제를 알려줘.,3
하을 먹었을 때 어떤  문제가 발생할까?,3
